url_produk,nama_produk,harga_produk,jumlah_terjual,rating,nama_toko,marketplace
https://www.lazada.co.id/products/pdp-i8205894357.html,Kopi Liong Bulan plus gula 20Pcs Khas oleh oleh Bogor Murah,11500,74,4.1,Kab. Bogor,tokopedia
https://www.lazada.co.id/products/pdp-i6720822669.html,Manisan Asinan Anggur Bogor 250gr,25000,98,4.8,Kota Jakarta Pusat,tokopedia
https://www.lazada.co.id/products/pdp-i2396172214.html,Kacang Bogor 500 gram,70000,837,4.9,Kota Jakarta Utara,tokopedia
https://www.lazada.co.id/products/pdp-i8318774257.html,DODOL KETAN HITAM ASLI (500gr) DODOL BETAWI ASLI BOGOR DODOL MPOK IYEK,25000,2800,4.8,Kab. Bogor,tokopedia
https://www.lazada.co.id/products/pdp-i7572834825.html,Kopi Piala 250 gram Tanpa Gula kopi khas oleh oleh kota bogor,33750,51,4.9,Kota Bogor,tokopedia
https://www.lazada.co.id/products/pdp-i6120006556.html,[ BELI 6 GRATIS 1 ]Cemilan Camilan Kue Kering Juara Snack Serba 5000 Grosir Makanan Ringan Bogor Basreng Kacang,5000,57300,4.7,Kota Depok,tokopedia
https://www.lazada.co.id/products/pdp-i8311480511.html,kerupuk asoy mentah khas bogor enak mekar renyah & gurih 500 Gr - 1000 Gr,21000,220,4.9,Kab. Bogor,tokopedia
https://www.lazada.co.id/products/pdp-i6561324966.html,Serba 9ribu Gratis Ongkir / Promo Beli 5 Gratis Hadiah / Promo Serba 9ribu Camilan Enak dan Murah MSA Snack Aneka Makanan Ringan Bogor,8685,50300,4.8,Kab. Bogor,tokopedia
https://www.lazada.co.id/products/pdp-i5831050679.html,talas ketan / talas bogor ungu per pcs,18000,196,4.1,Kota Tangerang Selatan,tokopedia
https://www.lazada.co.id/products/pdp-i6014766601.html,TALAS KHAS BOGOR ISI 1 IKAT (3 BUAH),64900,124,4.7,Kab. Bogor,tokopedia
https://www.lazada.co.id/products/pdp-i7221202156.html,Lapis Bogor Sangkuriang Asli,52999,281,4.7,Kota Bogor,tokopedia
https://www.lazada.co.id/products/pdp-i6831124161.html,Sangkuriang jajanan khas oleholeh bogor,45000,9,0,Kab. Bogor,tokopedia
https://www.lazada.co.id/products/pdp-i8715522261.html,super murah kerupuk mentah/ kerupuk ASOY mentah khas orang bogor,13600,0,3.5,Kab. Bogor,tokopedia
https://www.lazada.co.id/products/pdp-i8284108390.html,DODOL BETAWI KETAN HITAM ASLI (500GR) DODOL BETAWI DODOL MPOK IYEK ENAK GURIH DAN LEZAT BISA COD DODOL ASLI BOGOR DODOL KUE LEBARAN DODOL ACARA PERNIKAHAN,17500,1300,4.9,Kab. Bogor,tokopedia
https://www.lazada.co.id/products/pdp-i1151038416.html,Kacang Bogor 250 gram,36000,420,0,Kota Jakarta Utara,tokopedia
https://www.lazada.co.id/products/pdp-i7965242438.html,TERLARIS Jambu biji khas bogor,9700,0,4.8,Kab. Bogor,tokopedia
https://www.lazada.co.id/products/pdp-i8331968689.html,DODOL KETAN HITAM ASLI 500gr DODOL BETAWI DODOL MPOK IYEK ENAK GURIH DAN LEZAT BISA COD DODOL ASLI BOGOR DODOL KUE LEBARAN DODOL ACARA PERNIKAHAN,25000,123,4.7,Kab. Bogor,tokopedia
https://www.lazada.co.id/products/pdp-i8014638234.html,Talas bogor fresh 3 1iket asli bogor oleh oleh bogor,38000,43,4.8,Kab. Bogor,tokopedia
https://www.lazada.co.id/products/pdp-i4800836097.html,Dodol  Original Ketan Hitam 1kg Asli Bogor,50000,137,4,Kab. Bogor,tokopedia
https://www.lazada.co.id/products/pdp-i8712982943.html,kacang Bogor/kacang koro kupas rasa asin gurih,12000,0,4.3,Kota Bekasi,tokopedia
https://www.lazada.co.id/products/pdp-i7324748573.html,Kacang Bogor Super Asli 1 Kg,149000,17,4.7,Kota Jakarta Pusat,tokopedia
https://www.lazada.co.id/products/pdp-i353150772.html,RAMADHAN PROMO!! Kerupuk Mie Bogor Wayang Emas 88 (mentah 200 gr),13000,204,4.7,Kota Jakarta Pusat,tokopedia
https://www.lazada.co.id/products/pdp-i8133276556.html,Manisan Anggur Bogor Asam Manis,23000,12,4,Kota Jakarta Barat,tokopedia
https://www.lazada.co.id/products/pdp-i7749154078.html,basreng pedas daun jeruk khas bogor,18500,0,0,Kab. Bogor,tokopedia
https://www.lazada.co.id/products/pdp-i8377298765.html,Kacang Bogor Gurih Asin  Renyah,85000,0,0,Kota Jakarta Barat,tokopedia
https://www.lazada.co.id/products/pdp-i8366390491.html,COD kerupuk  mentah murah/ jual kerupuk mentah ASOY khas orang bogor,18000,0,0,Kab. Bogor,tokopedia
https://www.tokopedia.com/fariz-collection/atasan-kaos-oblong-khas-puncak-bogor-pria-wanita-1729700861608429656?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,atasan kaos oblong khas puncak Bogor Pria Wanita,35000,13,3,Fariz collection_NEW,tokopedia
https://www.tokopedia.com/masmet-collection/setelan-baju-pangsi-purwakarta-hitam-lis-putih-1729578487307274434?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,Setelan Baju Pangsi Purwakarta Hitam Lis Putih,280000,9,4.8,MS Collection Busana Adat,tokopedia
https://www.tokopedia.com/fariz-collection/kaos-atasan-kimono-puncak-bogor-combed-1729700886192556120?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,kaos atasan kimono puncak Bogor. Combed,37000,16,2,Fariz collection_NEW,tokopedia
https://www.tokopedia.com/fariz-collection/t-shirt-puncak-bogor-oleh-oleh-puncak-bogor-atasan-kaos-1729700863651252312?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,t shirt puncak Bogor oleh oleh Puncak Bogor Atasan Kaos,33000,21,4.5,Fariz collection_NEW,tokopedia
https://www.tokopedia.com/fariz-collection/kaos-anak-oleh-oleh-khas-puncak-bogor-fashion-1729700025178228824?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,kaos anak oleh oleh khas puncak Bogor Fashion,32500,1,0,Fariz collection_NEW,tokopedia
https://www.tokopedia.com/fariz-collection/kaos-puncak-bogor-oleh-oleh-wisata-katun-santai-hitam-atasan-1729700870969985112?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,kaos puncak Bogor oleh oleh wisata Katun Santai Hitam Atasan,35000,4,0,Fariz collection_NEW,tokopedia
https://www.tokopedia.com/alva-colektion/tshirt-sovenir-kota-bogor-kaos-oleh-oleh-bogor-kota-hujan-rain-city-unisex-1732908438195766306?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,Tshirt Sovenir Kota Bogor Kaos Oleh Oleh Bogor Kota Hujan Rain City Unisex,44000,0,0,Alva Colektion,tokopedia
https://www.tokopedia.com/rvsh-storebgr/kaos-bogor-tugu-kujang-kaos-buitenzorg-kaos-bogor-rain-city-tshirt-kaos-bogor-distro-combed-lembut-1729690086615255682?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,KAOS BOGOR TUGU KUJANG - KAOS BUITENZORG - KAOS BOGOR RAIN CITY - Tshirt Kaos Bogor Distro Combed Lembut,71000,15,5,Rvsh-store.bgr,tokopedia
https://www.tokopedia.com/alva-colektion/kaos-bogor-rain-city-kaos-sovenir-pria-wanita-1732576246526084130?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,Kaos BOGOR RAIN CITY Kaos Sovenir Pria Wanita,44000,12,3,Alva Colektion,tokopedia
https://www.tokopedia.com/fariz-collection/setelan-kaos-wisata-puncak-bogor-lengan-3-4-anak-fashion-1729843652412736600?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,setelan kaos wisata puncak Bogor Lengan 3/4 Anak Fashion,34000,70,5,Fariz collection_NEW,tokopedia
https://www.tokopedia.com/bajukuofficialstore/kaos-bogor-rain-city-kaos-sovenir-terbaru-pria-wanita-1732576631690004292?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,Kaos BOGOR RAIN CITY Kaos Sovenir Terbaru Pria Wanita,49400,1,0,Bajuku.OfficialStore,tokopedia
https://www.tokopedia.com/bajukuofficialstore/tshirt-sovenir-kota-bogor-kaos-oleh-oleh-bogor-kota-hujan-rain-city-unisex-1732920466917328708?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,Tshirt Sovenir Kota Bogor Kaos Oleh Oleh Bogor Kota Hujan Rain City Unisex,49400,0,0,Bajuku.OfficialStore,tokopedia
https://www.tokopedia.com/fariz-collection/setelan-kaos-anak-khas-puncak-bogor-polka-dot-fashion-1729700317890185304?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,setelan kaos anak khas puncak Bogor Polka Dot Fashion,35000,14,4,Fariz collection_NEW,tokopedia
https://www.tokopedia.com/fariz-collection/kaos-anak-setelan-khas-puncak-bogor-1729699495231457368?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,kaos anak setelan khas puncak Bogor,33500,2,0,Fariz collection_NEW,tokopedia
https://www.tokopedia.com/fariz-collection/setelan-kaos-anak-puncak-bogor-fashion-1729699855988000856?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,setelan kaos anak Puncak Bogor Fashion,33500,12,5,Fariz collection_NEW,tokopedia
https://www.tokopedia.com/fariz-collection/stelan-kaos-anak-puncak-bogor-motif-daun-fashion-1729699501530777688?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,stelan kaos anak Puncak Bogor motif daun Fashion,33508,11,5,Fariz collection_NEW,tokopedia
https://www.tokopedia.com/fariz-collection/setelan-kaos-anak-puncak-bogor-1729700801924466776?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,setelan kaos anak puncak Bogor,35000,25,5,Fariz collection_NEW,tokopedia
https://www.tokopedia.com/fariz-collection/kaos-setelan-anak-puncak-bogor-fashion-1729699645592537176?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,kaos setelan anak puncak Bogor Fashion,34500,13,5,Fariz collection_NEW,tokopedia
https://www.tokopedia.com/fariz-collection/kaos-setelan-wisata-anak-puncak-bogor-fashion-1729699873249003608?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,kaos setelan wisata anak puncak Bogor Fashion,30000,11,5,Fariz collection_NEW,tokopedia
https://www.tokopedia.com/fariz-collection/kaos-setelan-oleh2-puncak-bogor-anak-fashion-1729700007865583704?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,kaos setelan oleh2 puncak Bogor Anak Fashion,27000,6,5,Fariz collection_NEW,tokopedia
https://www.tokopedia.com/fariz-collection/kaos-setelan-oleh2-puncak-bogor-anak-fashion-1729699650073888856?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,kaos setelan oleh2 puncak Bogor Anak Fashion,34500,9,4.8,Fariz collection_NEW,tokopedia
https://www.tokopedia.com/habibiecollection/baju-surjan-khas-jawa-lurik-cokelat-m?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,baju surjan khas jawa lurik,125000,25,4.9,Habibie collection_NEW,tokopedia
https://www.tokopedia.com/masmet-collection/surjan-baju-khas-jawa-abu-polos-abu-abu-m?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,SURJAN BAJU KHAS JAWA ABU POLOS,156250,30,4.3,MS Collection Busana Adat,tokopedia
https://www.tokopedia.com/habibiecollection/baju-pangsi-sunda-kerah-koko-hitam-s?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,baju pangsi sunda kerah koko,240000,100,5,Habibie collection_NEW,tokopedia
https://www.tokopedia.com/bajangnusantara/baju-surjan-jawa-klasik-polos-katun-1729592255387241332?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,BAJU SURJAN JAWA KLASIK POLOS KATUN,189999,60,4.6,BAJANG NUSANTARA COLLECTION,tokopedia
https://www.tokopedia.com/habibiecollection/baju-surjan-lurik-khas-jawa-cokelat-m?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,baju surjan lurik khas jawa,125000,10,4.7,Habibie collection_NEW,tokopedia
https://www.tokopedia.com/bajangnusantara/baju-pangsi-sunda-dewasa-1729655549222161268?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,baju pangsi sunda dewasa,269999,100,4.9,BAJANG NUSANTARA COLLECTION,tokopedia
https://www.tokopedia.com/masmet-collection/baju-pangsi-baduy-pangsi-hitam-m-b1038?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,Baju Pangsi Baduy,285000,60,5,MS Collection Busana Adat,tokopedia
https://www.tokopedia.com/habibiecollection/setelan-baju-pangsi-sunda-hitam-m?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,setelan baju pangsi sunda,250000,100,4.9,Habibie collection_NEW,tokopedia
https://www.tokopedia.com/habibiecollection/baju-pangsi-setelan-khas-betawi-hijau-s?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,baju pangsi setelan khas betawi,200000,10,5,Habibie collection_NEW,tokopedia
https://www.tokopedia.com/echo24/baju-daur-ulang-baju-karung-goni-baju-adat-papua-1731973010445796493?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,Baju daur ulang baju karung goni baju adat papua,75000,90,5,Neshya Clothing,tokopedia
https://www.tokopedia.com/masmet-collection/surjan-baju-khas-jawa-coklat-polos-cokelat-m?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,SURJAN BAJU KHAS JAWA COKLAT POLOS,150000,23,4.9,MS Collection Busana Adat,tokopedia
https://www.tokopedia.com/masmet-collection/baju-surjan-khas-jawa-merah-polos-merah-m?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,BAJU SURJAN KHAS JAWA MERAH POLOS,150000,18,4.7,MS Collection Busana Adat,tokopedia
https://www.tokopedia.com/masmet-collection/new-baju-surjan-alusan-khas-jawa-hitam-m?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,( NEW ) BAJU SURJAN ALUSAN KHAS JAWA,165000,40,4.9,MS Collection Busana Adat,tokopedia
https://www.tokopedia.com/habibiecollection/baju-surjan-khas-jawa-merah-polos-merah-s?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,baju surjan khas jawa merah polos,150000,10,4.5,Habibie collection_NEW,tokopedia
https://www.tokopedia.com/pids1304/cod-tshirt-kaos-bogor-kota-hujan-ga-banjir-1729544250271042142?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,COD TSHIRT KAOS BOGOR KOTA HUJAN GA BANJIR,64000,80,4.6,PIDS1304,tokopedia
https://www.tokopedia.com/habibiecollection/baju-surjan-putih-polos-khas-jawa-putih-xxxl?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,baju surjan putih polos,175000,19,4.4,Habibie collection_NEW,tokopedia
https://www.tokopedia.com/habibiecollection/baju-pangsi-kombinasi-batik-1729861439784847848?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,baju pangsi kombinasi batik,300000,40,4.9,Habibie collection_NEW,tokopedia
https://www.tokopedia.com/masmet-collection/setelan-baju-pangsi-sunda-klasik-hitam-katun-1729579084195989698?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,setelan baju pangsi sunda klasik hitam Katun,270000,70,5,MS Collection Busana Adat,tokopedia
https://www.tokopedia.com/pusatmurah/pusatmurah-darcy-oversize-rayon-diamond-shirt-baju-atasan-blouse-wanita-1729429481222080576?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,PUSATMURAH | Darcy Oversize Rayon Diamond Shirt - Baju Atasan Blouse Wanita,55000,100,4.4,Pusatmurah_NEW,tokopedia
https://www.tokopedia.com/specialist-baju-wanita-no-1/kemeja-couple-terbaru-kemeja-pasangan-kemeja-couple-1733210635672716885?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,KEMEJA COUPLE TERBARU/KEMEJA PASANGAN / KEMEJA COUPLE,129940,1,4.8,Specialist Baju Wanita No 1,tokopedia
https://www.tokopedia.com/sarahhijabstore/baju-atasan-wanita-busui-friendly-cantik-elegan-dan-kekinian-dengan-desain-bunga-dan-lengan-panjang-1733960046853392052?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,Baju Atasan Wanita Busui Friendly Cantik Elegan Dan Kekinian Dengan Desain Bunga Dan Lengan Panjang,170150,250,4.8,Sarah.hijabstore,tokopedia
https://www.tokopedia.com/masmet-collection/baju-surjan-jawa-surjanjawa-bajuadatjawa-bajusorjanjawa-1729598383788361922?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,Baju surjan jawa #surjanjawa# #bajuadatjawa# #bajusorjanjawa#,150000,100,4.8,MS Collection Busana Adat,tokopedia
https://www.tokopedia.com/zhiya-id/kemeja-oversized-bahan-crinckle-cleo-shirt-kemeja-wanita-anti-kusut-blouse-airflow-baju-1729597713201859493?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,KEMEJA OVERSIZED BAHAN CRINCKLE CLEO SHIRT KEMEJA WANITA ANTI KUSUT BLOUSE Airflow Baju,92000,250,4.9,ZHIYA ID,tokopedia
https://www.tokopedia.com/dira-busana/kebaya-janggan-kebaya-best-seller-kebaya-wisuda-kebaya-pesta-kebaya-modern-baju-kurung-1729972785496558121?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,Kebaya janggan /Kebaya Best Seller/Kebaya Wisuda/Kebaya Pesta/Kebaya Modern baju kurung,162000,1,4.7,Dira Busana,tokopedia
https://www.tokopedia.com/habibiecollection/baju-surjan-hitam-polos-1729636727264217576?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,baju surjan hitam polos,150000,250,4.8,Habibie collection_NEW,tokopedia
https://www.tokopedia.com/masmet-collection/surjan-baju-khas-jawa-putih-polos-putih-l?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,SURJAN BAJU KHAS JAWA PUTIH POLOS,150000,30,5,MS Collection Busana Adat,tokopedia
https://www.tokopedia.com/specialist-baju-wanita-no-1/inner-crop-knit-inner-salur-atasan-wanita-knitwear-1730822679806903893?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,Inner Crop knit-inner salur Atasan Wanita Knitwear,139620,500,4.8,Specialist Baju Wanita No 1,tokopedia
https://www.tokopedia.com/elis-sikensha/baju-atasan-campuran-wanita-dengan-kode-h-03-09-2024-2-1729814948753540806?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,Baju Atasan Campuran Wanita Dengan Kode H 03.09.2024 2,100000,1,4.9,Elis Sikensha,tokopedia
https://www.tokopedia.com/dbmode/atasan-baju-kemeja-crop-top-oversize-wanita-jumbo-lengan-pendek-kain-rayon-hitam-premium-korean-style-basic-1729582083346631608?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch%26whid%3D20375701,Atasan Baju Kemeja Crop Top Oversize Wanita Jumbo Lengan Pendek Kain Rayon Hitam Premium Korean Style Basic,76000,500,5,Dbmode Collection,tokopedia
https://www.tokopedia.com/scotteshop/scotteshop-airel-atasan-payet-tangan-pendek-sequins-top-glamor-baju-crop-wanita-1729592634407685034?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,Scotteshop - Airel Atasan Payet Tangan Pendek Sequins Top Glamor Baju Crop Wanita,98900,100,4.5,Scotteshop,tokopedia
https://www.tokopedia.com/batikpermana/baju-adat-bodo-makassar-sulawesi-selatan-cewek-1731376280859608475?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,Baju adat bodo Makassar Sulawesi Selatan Cewek,110000,100,4.7,Batik Permana,tokopedia
https://www.tokopedia.com/habibiecollection/baju-surjan-alusan-hitam-polos-xxxxxl-1580b?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,baju surjan alusan hitam polos,225000,100,4.9,Habibie collection_NEW,tokopedia
https://www.tokopedia.com/emhen-store/bkb01-bkk02-blus-kotak-kotak-original-atasan-wanita-kekinian-bahan-katun-ld-120-nyaman-santai-atasan-jumbo-baju-lebaran-1729726703770044211?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,BKB01 - BKK02 BLUS  Kotak Kotak  ORIGINAL Atasan Wanita Kekinian Bahan Katun LD 120 Nyaman Santai Atasan Jumbo Baju Lebaran,225000,250,4.8,emhen store,tokopedia
https://www.tokopedia.com/specialist-baju-wanita-no-1/jumbo-kemeja-saja-tanpa-inner-yurika-oversized-jumbo-ld-130-linen-1733209420621055573?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,( JUMBO KEMEJA SAJA TANPA INNER ) Yurika oversized JUMBO LD 130 Linen,104999,6,4.9,Specialist Baju Wanita No 1,tokopedia
https://www.tokopedia.com/mamang-clothing/t-shirt-kaos-bogor-original-brand-local-cotton-combed-24s-kaos-distro-murah-keren-katun-unisex-hitam-baju-pria-crew-neck-cowok-polos-motif-pendek-panjang-dewasa-oblong-putih-atasan-wanita-1729628024475583929?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,T-shirt Kaos Bogor Original Brand Local Cotton Combed 24s / Kaos Distro Murah Keren Katun Unisex Hitam Baju Pria Crew Neck Cowok Polos Motif Pendek Panjang  Dewasa Oblong Putih Atasan Wanita,84963,100,4.9,Mamang Clothing,tokopedia
https://www.tokopedia.com/habibiecollection/baju-surjan-jawa-hitam-s?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,baju surjan jawa,150000,7,5,Habibie collection_NEW,tokopedia
https://www.tokopedia.com/kalsandfrey/kalsandfrey-rishy-shirt-atasan-wanita-kekinian-premium-mewah-exclusive-1729718009202640527?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,Kalsandfrey Rishy Shirt Atasan Wanita Kekinian Premium Mewah Exclusive,185070,250,4.7,Kals and Frey,tokopedia
https://www.tokopedia.com/masmet-collection/baju-surjan-alusan-khas-jawa-hitam-m?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,BAJU SURJAN ALUSAN KHAS JAWA,165000,13,5,MS Collection Busana Adat,tokopedia
https://www.tokopedia.com/habibiecollection/baju-surjan-alusan-baju-surjan-khas-jawa-m?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,baju surjan alusan baju surjan khas jawa,150000,9,5,Habibie collection_NEW,tokopedia
https://www.tokopedia.com/masmet-collection/surjan-baju-khas-jawa-hijau-polos-hijau-m?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,SURJAN BAJU KHAS JAWA HIJAU POLOS,150000,6,4.5,MS Collection Busana Adat,tokopedia
https://www.tokopedia.com/dk1522-printing/kaos-baju-pencinta-kopi-liong-baju-bogor?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,KAOS BAJU PENCINTA KOPI LIONG . BAJU BOGOR,60000,0,0,DK Cloth,tokopedia
https://www.tokopedia.com/warselstore84/jarsey-viking-bogor-pria-bahan-adem-dan-nyaman-enak-untuk-dipakai-baju-cowok-1730525199911323242?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026021109130511B9842E0A271F168GZC%26src%3Dsearch,jarsey viking bogor Pria bahan adem dan nyaman enak untuk dipakai Baju Cowok,135000,0,0,Warselstore84,tokopedia
